Mach,CD Power-On
20.01,0.75176878
20.02,0.751757765
20.03,0.751746861
20.04,0.751735868
20.05,0.751724886
20.06,0.751713915
20.07,0.751702951
20.08,0.751692104
20.09,0.751681166
20.1,0.751670236
20.11,0.75165932
20.12,0.751648515
20.13,0.75163762
20.14,0.751626835
20.15,0.751615962
20.16,0.751605097
20.17,0.751594246
20.18,0.751583503
20.19,0.751572675
20.2,0.751561953
20.21,0.751551143
20.22,0.751540446
20.23,0.751529656
20.24,0.751518978
20.25,0.75150821
20.26,0.751497454
20.27,0.751486808
20.28,0.751476171
20.29,0.751465447
20.3,0.751454732
20.31,0.751444129
20.32,0.751433535
20.33,0.751422849
20.34,0.751412277
20.35,0.751401616
20.36,0.751391062
20.37,0.751380519
20.38,0.751369988
20.39,0.751359365
20.4,0.751348856
20.41,0.751338254
20.42,0.751327764
20.43,0.751317282
20.44,0.751306812
20.45,0.751296251
20.46,0.7512858
20.47,0.75127536
20.48,0.75126493
20.49,0.751254509
20.5,0.751244
20.51,0.751233598
20.52,0.75122321
20.53,0.751212829
20.54,0.751202459
20.55,0.751192099
20.56,0.751181749
20.57,0.751171409
20.58,0.751160976
20.59,0.751150656
20.6,0.751140446
20.61,0.751130043
20.62,0.751119855
20.63,0.751109472
20.64,0.7510992
20.65,0.751088938
20.66,0.751078786
20.67,0.751068544
20.68,0.751058312
20.69,0.751048086
20.7,0.751037874
20.71,0.751027669
20.72,0.751017477
20.73,0.751007292
20.74,0.750997116
20.75,0.750987051
20.76,0.750976894
20.77,0.750966747
20.78,0.750956609
20.79,0.750946483
20.8,0.750936464
20.81,0.750926355
20.82,0.750916255
20.83,0.750906165
20.84,0.750896084
20.85,0.750886114
20.86,0.750876053
20.87,0.750865999
20.88,0.750856058
20.89,0.750846023
20.9,0.750835998
20.91,0.750826082
20.92,0.750816076
20.93,0.750806078
20.94,0.750796191
20.95,0.75078621
20.96,0.750776343
20.97,0.750766383
20.98,0.750756532
20.99,0.750746586
21,0.750736755
21.01,0.750726831
21.02,0.750716914
21.03,0.750707108
21.04,0.750697311
21.05,0.750687423
21.06,0.750677645
21.07,0.750667771
21.08,0.750658013
21.09,0.75064816
21.1,0.750638415
21.11,0.750628583
21.12,0.750618855
21.13,0.750609139
21.14,0.75059933
21.15,0.750589632
21.16,0.750579941
21.17,0.750570159
21.18,0.750560486
21.19,0.75055082
21.2,0.750541066
21.21,0.750531418
21.22,0.750521782
21.23,0.750512149
21.24,0.750502529
21.25,0.750492818
21.26,0.750483213
21.27,0.750473619
21.28,0.750464032
21.29,0.750454454
21.3,0.750444783
21.31,0.750435223
21.32,0.75042567
21.33,0.750416125
21.34,0.750406589
21.35,0.750397062
21.36,0.750387544
21.37,0.750378033
21.38,0.750368531
21.39,0.750359037
21.4,0.750349452
21.41,0.750339975
21.42,0.750330505
21.43,0.750321148
21.44,0.750311595
21.45,0.750302152
21.46,0.750292714
21.47,0.750283388
21.48,0.750273969
21.49,0.750264457
21.5,0.750255055
21.51,0.750245762
21.52,0.750236373
21.53,0.750226995
21.54,0.750217625
21.55,0.750208263
21.56,0.75019891
21.57,0.750189563
21.58,0.750180325
21.59,0.750170995
21.6,0.750161674
21.61,0.750152358
21.62,0.750143054
21.63,0.750133757
21.64,0.750124564
21.65,0.750115283
21.66,0.75010601
21.67,0.750096843
21.68,0.750087585
21.69,0.750078335
21.7,0.750069091
21.71,0.750059955
21.72,0.750050727
21.73,0.750041509
21.74,0.750032398
21.75,0.750023194
21.76,0.750013998
21.77,0.750004909
21.78,0.74999573
21.79,0.749986655
21.8,0.749977492
21.81,0.749968432
21.82,0.749959283
21.83,0.749950142
21.84,0.749941107
21.85,0.74993198
21.86,0.749922961
21.87,0.749913847
21.88,0.749904842
21.89,0.749895745
21.9,0.749886757
21.91,0.749877676
21.92,0.749868701
21.93,0.749859634
21.94,0.749850676
21.95,0.749841722
21.96,0.74983268
21.97,0.749823642
21.98,0.74981471
21.99,0.74980579
22,0.749796773
22.01,0.749787865
22.02,0.749778966
22.03,0.749769971
22.04,0.749761087
22.05,0.749752208
22.06,0.749743337
22.07,0.749734374
22.08,0.749725517
22.09,0.749716664
22.1,0.749707723
22.11,0.74969889
22.12,0.749690059
22.13,0.749681239
22.14,0.749672326
22.15,0.74966352
22.16,0.749654719
22.17,0.749645928
22.18,0.749637041
22.19,0.749628263
22.2,0.749619491
22.21,0.749610728
22.22,0.749601971
22.23,0.749593221
22.24,0.749584477
22.25,0.74957574
22.26,0.749566912
22.27,0.74955819
22.28,0.749549473
22.29,0.749540766
22.3,0.749532065
22.31,0.749523367
22.32,0.749514681
22.33,0.749505999
22.34,0.749497326
22.35,0.749488657
22.36,0.749479998
22.37,0.749471343
22.38,0.749462697
22.39,0.749454056
22.4,0.749445422
22.41,0.749436795
22.42,0.749428174
22.43,0.749419563
22.44,0.749410956
22.45,0.749402354
22.46,0.749393762
22.47,0.749385275
22.48,0.749376693
22.49,0.749368122
22.5,0.749359554
22.51,0.749350994
22.52,0.749342437
22.53,0.74933389
22.54,0.74932535
22.55,0.749316916
22.56,0.749308389
22.57,0.749299867
22.58,0.749291353
22.59,0.749282844
22.6,0.749274442
22.61,0.749265947
22.62,0.749257457
22.63,0.749249074
22.64,0.7492406
22.65,0.749232129
22.66,0.749223663
22.67,0.749215307
22.68,0.749206857
22.69,0.749198413
22.7,0.749190075
22.71,0.749181642
22.72,0.749173215
22.73,0.749164897
22.74,0.749156482
22.75,0.749148077
22.76,0.749139774
22.77,0.749131381
22.78,0.749123092
22.79,0.74911471
22.8,0.749106335
22.81,0.749098066
22.82,0.749089801
22.83,0.749081443
22.84,0.749073091
22.85,0.749064845
22.86,0.749056508
22.87,0.749048274
22.88,0.749039948
22.89,0.749031725
22.9,0.749023408
22.91,0.749015199
22.92,0.749006895
22.93,0.748998697
22.94,0.749003324
22.95,0.748995658
22.96,0.748987998
22.97,0.748980244
22.98,0.748972596
22.99,0.748964854
23,0.748957221
23.01,0.748949592
23.02,0.748941872
23.03,0.748934255
23.04,0.748926549
23.05,0.748918948
23.06,0.748911351
23.07,0.748903662
23.08,0.748896081
23.09,0.748888507
23.1,0.748880938
23.11,0.748873276
23.12,0.748865719
23.13,0.748858169
23.14,0.748850628
23.15,0.74884299
23.16,0.748835459
23.17,0.748827937
23.18,0.748820418
23.19,0.748812808
23.2,0.748805303
23.21,0.748797804
23.22,0.748790314
23.23,0.748782829
23.24,0.748775251
23.25,0.748767777
23.26,0.74876031
23.27,0.748752853
23.28,0.748745397
23.29,0.74873795
23.3,0.74873051
23.31,0.748722973
23.32,0.748715546
23.33,0.748708124
23.34,0.748700708
23.35,0.748693298
23.36,0.748685896
23.37,0.748678498
23.38,0.748671109
23.39,0.748663723
23.4,0.748656345
23.41,0.748648974
23.42,0.748641607
23.43,0.748634248
23.44,0.748626893
23.45,0.748619545
23.46,0.748612205
23.47,0.748604868
23.48,0.74859754
23.49,0.748590218
23.5,0.748582902
23.51,0.748575589
23.52,0.748568286
23.53,0.748560989
23.54,0.748553695
23.55,0.748546408
23.56,0.748539128
23.57,0.748531957
23.58,0.748524689
23.59,0.748517425
23.6,0.748510169
23.61,0.748502919
23.62,0.748495677
23.63,0.74848854
23.64,0.748481307
23.65,0.74847408
23.66,0.748466861
23.67,0.748459646
23.68,0.748452539
23.69,0.748445238
23.7,0.748438142
23.71,0.748430953
23.72,0.748423767
23.73,0.74841669
23.74,0.748409519
23.75,0.748402352
23.76,0.74839519
23.77,0.748388138
23.78,0.74838099
23.79,0.748373845
23.8,0.748366708
23.81,0.748359679
23.82,0.748352554
23.83,0.748345535
23.84,0.748338421
23.85,0.748331313
23.86,0.748324313
23.87,0.748317216
23.88,0.748310127
23.89,0.748303142
23.9,0.748296064
23.91,0.74828909
23.92,0.748282023
23.93,0.748274963
23.94,0.748268007
23.95,0.748260958
23.96,0.748254014
23.97,0.748246976
23.98,0.748239944
23.99,0.748233017
24,0.748225994
24.01,0.748219081
24.02,0.74821217
24.03,0.748205168
24.04,0.748198169
24.05,0.748191275
24.06,0.748184289
24.07,0.748177408
24.08,0.748170432
24.09,0.748163563
24.1,0.748156698
24.11,0.748149739
24.12,0.748142885
24.13,0.748135938
24.14,0.748129097
24.15,0.74812216
24.16,0.748115331
24.17,0.748108405
24.18,0.748101585
24.19,0.748094771
24.2,0.748087862
24.21,0.748081061
24.22,0.748074264
24.23,0.74806737
24.24,0.748060584
24.25,0.748053803
24.26,0.748046927
24.27,0.748040158
24.28,0.748033396
24.29,0.748026533
24.3,0.748019783
24.31,0.748013035
24.32,0.748006193
24.33,0.747999456
24.34,0.747992722
24.35,0.747985999
24.36,0.747979275
24.37,0.747972463
24.38,0.747965754
24.39,0.747959048
24.4,0.747952349
24.41,0.747945556
24.42,0.747938866
24.43,0.747932184
24.44,0.747925506
24.45,0.747918835
24.46,0.747912068
24.47,0.747905407
24.48,0.74789875
24.49,0.747892099
24.5,0.747885454
24.51,0.747878713
24.52,0.74787208
24.53,0.747865448
24.54,0.747858826
24.55,0.747852206
24.56,0.747845594
24.57,0.747838986
24.58,0.747832381
24.59,0.747825786
24.6,0.747819092
24.61,0.747812506
24.62,0.747805922
24.63,0.747799447
24.64,0.747792776
24.65,0.747786209
24.66,0.747779649
24.67,0.747773091
24.68,0.747766541
24.69,0.747759997
24.7,0.747753456
24.71,0.747746919
24.72,0.74774039
24.73,0.747733866
24.74,0.747727346
24.75,0.74772083
24.76,0.74771432
24.77,0.747707817
24.78,0.747701417
24.79,0.747694925
24.8,0.747688335
24.81,0.747681952
24.82,0.747675473
24.83,0.747669
24.84,0.747662531
24.85,0.747656068
24.86,0.747649608
24.87,0.747643157
24.88,0.747636808
24.89,0.747630264
24.9,0.747623928
24.91,0.747617492
24.92,0.747611066
24.93,0.747604644
24.94,0.747598224
24.95,0.747591811
24.96,0.747585503
24.97,0.7475791
24.98,0.747572704
24.99,0.74756631
